tank_id,species,avg_daily_temp,num_fish,day_length,tank_volume,size_day_30,ammonia,avg_daily_temp_F,below,num_sick,oxygen
206,tilapia,23.60690931445464,99,10,399.7016378333202,2768.0868984770495,0.12288985528175278,74.49243676601836,TRUE,50,9.457043057225693
207,tilapia,24.251307996589567,102,9,399.4454355036469,2782.7592318495595,0.10117972361230854,75.65235439386123,FALSE,25,9.22263472788673
208,tilapia,24.214758942732487,98,12,399.66478427884994,2785.982335356397,0.10933048889655168,75.58656609691849,FALSE,18,9.358203750110468
209,tilapia,24.39495882852759,102,11,399.9338058937902,2777.2759149908734,0.08914491155498687,75.91092589134966,FALSE,1,9.272939725439993
210,tilapia,24.055761700108683,100,10,400.72621327456983,2787.834175642807,0.10105524963637262,75.30037106019563,FALSE,1,9.275803534522879
211,tilapia,23.501000001116935,101,9,399.5462568829148,2782.124777414793,0.09148312075943525,74.30180000201048,TRUE,68,9.445400604021076
212,tilapia,23.97517416880956,96,10,401.4645521076681,2789.6354775619684,0.11581908550932828,75.1553135038572,FALSE,16,9.291473384392944
213,tilapia,24.16799164615651,97,12,400.04619750266846,2791.8226026675984,0.10589979353662007,75.50238496308171,FALSE,1,9.497654043647998
214,tilapia,24.596822284401366,101,9,399.2930702598545,2780.6052632343094,0.09704553059155901,76.27428011192245,FALSE,1,9.265298121740603
215,tilapia,24.1705664796731,98,11,399.91255584782,2779.4746846673956,0.10298959364603791,75.50701966341157,FALSE,10,9.407692401486438
216,tilapia,24.38677476796104,102,9,398.5723465361092,2773.2441443113116,0.08856336076709624,75.89619458232987,FALSE,17,9.248438606407245
217,tilapia,24.222964688614027,101,9,399.08403729835123,2779.193692263806,0.09428588040562753,75.60133643950525,FALSE,25,9.45463269127701
218,tilapia,24.27756855312214,109,11,400.1797434327739,2787.841391541592,0.10302663456923083,75.69962339561985,FALSE,6,9.457597730178515
219,tilapia,23.54389693511227,97,9,398.32482249672165,2776.0498190826693,0.10577002310306606,74.37901448320208,TRUE,72,9.763127359233065
220,tilapia,23.153007236198714,101,11,400.08910293420513,2792.745986127309,0.09101010296746259,73.6754130251577,TRUE,75,9.590973700936999
221,tilapia,24.0685537212462,96,10,400.2221185935749,2784.008094102744,0.08540702322295451,75.32339669824316,FALSE,22,9.38357914721277
222,tilapia,24.330389758580345,101,10,400.008303925887,2787.7356943192153,0.10579949578295586,75.79470156544463,FALSE,11,9.607301526150943
223,tilapia,23.217872802418007,104,10,400.84997949709185,2779.4546692603612,0.09549702538975266,73.79217104435241,TRUE,60,9.303590506260502
224,tilapia,23.707632938184254,99,10,401.04521444067365,2782.457282231138,0.09371685270653288,74.67373928873167,TRUE,71,9.360315993994387
225,tilapia,24.0164952492118,103,11,398.9303117348176,2779.6240395963605,0.10697631096418446,75.22969144858124,FALSE,14,9.61539785185189
226,tilapia,23.404334402435737,96,10,399.2440122758068,2779.277297290126,0.09245725983005693,74.12780192438433,TRUE,47,9.446665441251245
227,tilapia,23.591029541335235,100,9,399.65750178677916,2785.901999808454,0.11383522153720735,74.46385317440343,TRUE,63,9.655119900776759
228,tilapia,24.687344258941295,99,11,402.91718481787115,2782.8125224599553,0.08937865401088183,76.43721966609434,FALSE,10,9.165465176352688
229,tilapia,24.10073848872761,95,9,400.82485950419135,2783.1982945925433,0.09973638403564943,75.3813292797097,FALSE,1,9.217250346898494
230,tilapia,23.146132161715705,98,10,399.09417343717524,2778.1776165500974,0.10260460089767752,73.66303789108827,TRUE,45,9.55839007778872
231,tilapia,24.414547833012673,107,11,399.1415531333311,2781.1423746358832,0.08845868332837374,75.94618609942282,FALSE,18,9.28818026533198
232,tilapia,24.64068818370031,105,11,400.60033504043855,2778.997248807948,0.09840102867215902,76.35323873066056,FALSE,5,9.505418103243521
233,tilapia,24.236693194052506,101,9,401.08457399029726,2784.2786898098248,0.09872977308468138,75.62604774929451,FALSE,11,9.281052738411002
234,tilapia,23.86427165700822,101,11,399.4742846792986,2789.946239198283,0.11435007070795508,74.95568898261479,TRUE,58,9.449003496373525
235,tilapia,23.832860617656994,100,10,399.7289887336582,2785.090047921476,0.11079315838723527,74.89914911178259,TRUE,73,9.518304011498067
236,tilapia,23.95805355890278,94,10,401.91032290574157,2785.8100500105465,0.100099654318509,75.124496406025,FALSE,9,9.42243562504217
237,tilapia,24.290139504245744,102,10,400.6432361328798,2786.72596458724,0.11064992923598058,75.72225110764234,FALSE,8,9.420345721231254
238,tilapia,23.45719563327686,102,11,399.90124682078493,2781.969525740336,0.08432498957043502,74.22295213989835,TRUE,63,9.826080594070556
239,tilapia,23.744080097238104,98,10,400.0621591593038,2778.4400718302204,0.09402516643360381,74.73934417502859,TRUE,56,9.462716832864897
240,tilapia,24.451903892838587,102,12,398.80263952290346,2796.1965231341915,0.11306239627802993,76.01342700710946,FALSE,2,9.238509306220873
241,tilapia,24.185176586056215,101,11,399.1203799842919,2774.166532036074,0.1051454719398975,75.53331785490118,FALSE,1,9.398254449896935
242,tilapia,23.050155592708755,100,10,400.5166615154663,2777.543631829169,0.10283939131397543,73.49028006687575,TRUE,65,9.782739811298756
243,tilapia,24.061278616007062,100,10,399.32603920972775,2784.4570789442305,0.08811553978063946,75.31030150881271,FALSE,23,9.274396584996012
244,tilapia,23.355088739643424,100,11,400.6280034976774,2785.523948708597,0.0962885255383328,74.03915973135815,TRUE,61,9.686583314840156
245,tilapia,23.863429755174792,100,10,399.99233165371436,2782.3295987492584,0.09772664530346209,74.95417355931463,TRUE,35,9.459518172101358
246,tilapia,23.996931776617334,103,10,399.0187052062843,2778.8872711248023,0.11665298563613696,75.1944771979112,FALSE,2,9.476375812292849
247,tilapia,23.697990005805394,99,10,400.74020328537864,2785.603786885217,0.10558615309510372,74.6563820104497,TRUE,58,9.505931990978604
248,tilapia,23.367539032287016,101,9,398.7638154629451,2778.7220436997973,0.09303237098925092,74.06157025811663,TRUE,54,9.564149615788162
249,tilapia,24.206622794097843,102,9,399.32596346088013,2786.258882502124,0.10339404640952983,75.57192102937611,FALSE,22,9.443583739711164
250,tilapia,24.189919389011862,102,10,399.7464645600991,2779.782326298671,0.11386433005351587,75.54185490022135,FALSE,11,9.231522827919438
251,tilapia,24.55304019041253,99,10,400.2682232363615,2783.865627353939,0.09519762653817111,76.19547234274256,FALSE,3,9.638868398762272
252,tilapia,23.581692210627505,93,9,400.00482707751513,2776.5995112358246,0.0905039789782699,74.44704597912951,TRUE,55,9.543599347112243
253,tilapia,23.205498905038354,97,10,398.2514430797117,2793.424022197846,0.1022899452082694,73.76989802906904,TRUE,64,9.470292550698417
254,tilapia,23.27738825611064,95,10,399.48161801352217,2777.384556939714,0.10186127633730187,73.89929886099915,TRUE,52,9.503577707410324
255,tilapia,24.262362212221294,98,9,400.22440148799564,2784.064251316559,0.10294091767696088,75.67225198199833,FALSE,4,9.367589524881367
256,tilapia,24.221109046321676,100,11,400.07884260248204,2785.2547322502933,0.11060134570021705,75.59799628337902,FALSE,14,9.332648148933016
257,tilapia,24.419474723101498,99,11,400.4046096164575,2780.5205847475277,0.11872503108000942,75.9550545015827,FALSE,7,9.377880735086917
258,tilapia,23.733595773764204,103,11,400.51354056178576,2782.1188794865143,0.08792305757778318,74.72047239277558,TRUE,64,9.545263027144554
259,tilapia,23.665043880607588,100,10,400.28513755577666,2780.726575705445,0.09053658695179388,74.59707898509366,TRUE,56,9.351845533064457
260,tilapia,24.62191978901201,98,8,399.3238706321001,2782.905102879422,0.07927024564440095,76.31945562022162,FALSE,26,9.372395806097094
261,tilapia,23.246537395056258,98,11,400.29401288088803,2781.941212419707,0.10418762797220388,73.84376731110126,TRUE,62,9.492443615385142
262,tilapia,24.18384211144166,107,11,399.71984268944107,2779.544299146247,0.11380660951730343,75.53091580059498,FALSE,3,9.602634260184798
263,tilapia,23.964235174334036,101,10,398.468544051752,2785.198773150213,0.10008551297656051,75.13562331380126,FALSE,11,9.526737348927794
264,tilapia,24.38914216395198,94,9,400.62971492466613,2788.389899995516,0.0926057832215189,75.90045589511357,FALSE,18,9.248317733374831
265,tilapia,23.811654382193325,101,10,399.9383058507823,2785.840167465538,0.1023578162341735,74.860977887948,TRUE,51,9.503639302975687
266,tilapia,24.183216836559488,97,10,399.22812579799023,2781.4150728090076,0.10793070795761167,75.52979030580708,FALSE,5,9.376537338756208
267,tilapia,24.333368363948807,98,9,399.9826721956374,2797.8757609172403,0.11218026090381675,75.80006305510786,FALSE,14,9.31631804380019
268,tilapia,24.808123399662183,104,10,399.47865914306925,2779.083996579396,0.09895839672576151,76.65462211939193,FALSE,10,9.172754445273828
269,tilapia,23.784885760410045,102,10,400.06001309041085,2776.1660187159628,0.0864032707956059,74.81279436873808,TRUE,58,9.627947279643168
270,tilapia,23.728039802373793,97,10,400.0874505610719,2780.4920578738343,0.1078586180628481,74.71047164427283,TRUE,53,9.527294976454373
271,tilapia,23.141722590538965,99,10,399.8640149314865,2780.588743988801,0.09051010997494362,73.65510066297014,TRUE,61,9.770810100073987
272,tilapia,23.71978181326688,100,12,400.2392126579461,2780.3149529036177,0.09815774451596876,74.69560726388039,TRUE,71,9.87301023014816
273,tilapia,23.279001219910015,101,10,400.518837625637,2784.8714793397403,0.09954918542096895,73.90220219583803,TRUE,63,9.615745818175254
274,tilapia,23.834971995963784,101,9,399.38203039301806,2781.734456289165,0.10901542532005114,74.90294959273481,TRUE,77,9.5623741690121
275,tilapia,23.399057360178602,105,10,399.47515447179825,2782.6083157526364,0.10158895424475486,74.1183032483215,TRUE,51,9.69815052481805
276,tilapia,24.379833715184922,99,9,399.2330788315951,2784.916871759812,0.089282431085657,75.88370068733286,FALSE,3,9.420105257397655
277,tilapia,23.67025802059285,102,12,399.03296259413776,2789.878456612039,0.10242718664056587,74.60646443706713,TRUE,54,9.65847946830238
278,tilapia,23.82653015073722,101,10,400.9927886019689,2781.5936716024216,0.0857698661815931,74.887754271327,TRUE,56,9.395829584222701
279,tilapia,24.341398282133557,101,10,400.23395880438585,2781.9202219113286,0.09383802567967302,75.81451690784041,FALSE,11,9.295792965704695
280,tilapia,23.27716968842386,101,11,400.38053322403795,2781.7914741059235,0.08360332601195075,73.89890543916295,TRUE,46,9.724536002730082
281,tilapia,23.3699600662506,98,11,400.1737225009869,2800.773987460605,0.10339714173141631,74.06592811925108,TRUE,53,9.626223160696656
282,tilapia,24.30915158422934,101,8,399.40523638166223,2777.2616302563424,0.07731618146046824,75.75647285161281,FALSE,8,9.355254924933975
283,tilapia,23.752337146313945,102,9,399.7922986293872,2785.914055124692,0.09283002347450837,74.7542068633651,TRUE,67,9.5357196290094
284,tilapia,23.27256296567476,105,10,399.8779174190203,2789.6298872676284,0.10954611945455602,73.89061333821456,TRUE,57,9.642062162573255
285,tilapia,23.295611816967373,97,9,399.35113154480075,2784.2496148756286,0.07146367770744211,73.93210127054127,TRUE,58,9.639869904928268
286,tilapia,23.53766916879387,99,9,399.5128878722862,2792.1085811344315,0.09022453550558726,74.36780450382896,TRUE,52,9.572153617897186
287,tilapia,23.443730042783667,99,11,399.7873652578263,2776.558564051066,0.08884695531452369,74.1987140770106,TRUE,65,9.842374950068539
288,tilapia,24.14401679835441,100,9,399.22939824970416,2783.81817662616,0.10664079509317538,75.45923023703794,FALSE,12,9.746179191624439
289,tilapia,23.60031781266979,96,10,400.45518907483626,2783.2126751609007,0.12061360109651661,74.48057206280562,TRUE,83,9.570281078067996
290,tilapia,23.95480054037008,97,10,401.86313621875695,2779.120999319696,0.09228714991510732,75.11864097266614,FALSE,26,9.576001138000025
291,tilapia,24.314017143993354,103,9,399.87377293714513,2781.7889732065837,0.12155490604615626,75.76523085918804,FALSE,25,9.46991055145816
292,tilapia,24.409865387222226,100,11,400.4541073771564,2783.4364673763125,0.09131148567141197,75.93775769700001,FALSE,19,9.248096142807992
293,tilapia,24.1918983501371,103,10,399.90906924996096,2777.6093201572394,0.11145262683008576,75.54541703024678,FALSE,2,9.34419899267673
294,tilapia,24.284703328001626,95,11,400.1903412419773,2783.570540258819,0.08215935155928653,75.71246599040293,FALSE,5,9.247170131464022
295,tilapia,22.979429071499563,91,12,400.12521831857276,2785.3502147025256,0.0823555134286163,73.36297232869921,TRUE,59,9.685658469105936
296,tilapia,24.295514894326267,98,10,399.16914561953433,2790.0090401020316,0.07408126469984821,75.73192680978728,FALSE,25,9.365032631874413
297,tilapia,23.83379254543346,99,9,399.2850786841551,2788.905939531873,0.09113103060799793,74.90082658178022,TRUE,72,9.707258158643349
298,tilapia,23.96393767383646,100,10,401.47366582746946,2777.9553683799522,0.08621906653231377,75.13508781290562,FALSE,9,9.449951398485181
299,tilapia,23.877406879028253,94,10,400.7311624714238,2785.1889822647563,0.09675013373296412,74.97933238225086,TRUE,65,9.64234794883214
300,tilapia,23.87483730319371,99,9,398.6557891325878,2780.013435438952,0.11119743061486817,74.97470714574868,TRUE,53,9.5051180717321
301,tilapia,23.550745470806262,101,8,398.765767205109,2778.7649866279926,0.09728354433435556,74.39134184745127,TRUE,68,9.501848426402574
302,tilapia,23.643769327833162,105,10,400.9668087400825,2782.2165821031494,0.08069905912035759,74.5587847900997,TRUE,69,9.49343683627876
303,tilapia,23.738825519583887,102,9,400.8576414251005,2781.285093924059,0.11146122329276721,74.72988593525099,TRUE,42,9.278909501185595
304,tilapia,24.08095541325464,91,9,399.84255648830657,2787.0161847086456,0.11518826524802624,75.34571974385835,FALSE,23,9.236618741293094
305,tilapia,24.052394115289932,95,9,400.3845023048099,2789.6473729350882,0.08989675952438869,75.29430940752188,FALSE,9,9.424506140746152
306,tilapia,23.52308642637297,101,11,399.82951934301104,2790.420578534241,0.100045097843251,74.34155556747135,TRUE,44,9.444694926863786
307,tilapia,24.6339345633235,98,10,399.8066547158774,2782.787764250265,0.09418546447121828,76.3410822139823,FALSE,34,9.27673062509728
308,tilapia,24.40763825908502,100,9,400.1916035949714,2781.910244135357,0.10131011752135938,75.93374886635303,FALSE,19,9.383055464440893
309,tilapia,24.312632755900427,102,10,399.742828512887,2787.1362617109885,0.081453950160473,75.76273896062077,FALSE,9,9.52171555910643
310,tilapia,23.91498893932259,103,12,400.1745063729591,2786.4906603895,0.0984005226096958,75.04698009078066,FALSE,8,9.464567509657424
311,tilapia,24.11065418611389,105,12,400.9540991650928,2795.3175251684006,0.09720002724641356,75.39917753500501,FALSE,18,9.49931408083257
312,tilapia,23.799104016770027,100,11,399.84424675541845,2787.3182111324195,0.10033038675440223,74.83838723018604,TRUE,65,9.672768029603724
313,tilapia,24.494564631446632,103,11,398.7365309464055,2790.1667608111866,0.08473455197511442,76.09021633660393,FALSE,11,9.38278459159952
314,tilapia,23.989702407422357,101,12,401.41847699755454,2788.1548434979604,0.1028761417281038,75.18146433336025,FALSE,27,9.191244934103306
315,tilapia,23.503080926094704,100,10,400.14090742221714,2790.5014744129553,0.10974418936313396,74.30554566697046,TRUE,54,9.467269209522197
316,tilapia,23.835212757424863,104,10,400.3021138853395,2779.1238545275874,0.09398481824726157,74.90338296336475,TRUE,68,9.54194179909999
317,tilapia,24.067117087107302,101,7,400.7563446749812,2781.2907441754064,0.09333206586947476,75.32081075679315,FALSE,15,9.458004265450386
318,tilapia,23.706811485659205,104,11,400.32483200379755,2785.733266285035,0.08877573036948991,74.67226067418656,TRUE,60,9.788753432622896
319,tilapia,24.22113888311111,102,10,400.70812275304934,2788.247136609899,0.11610786002768948,75.5980499896,FALSE,8,9.359535175568288
320,tilapia,22.86772726133669,99,11,399.4985508061927,2781.358715826712,0.0949917938910868,73.16190907040604,TRUE,52,9.590372894433791
321,tilapia,24.297868625062634,100,9,400.53949014633093,2787.186615755661,0.07675006889269664,75.73616352511274,FALSE,2,9.26465723524541
322,tilapia,24.43703460541633,100,12,399.93194633175574,2779.094246453742,0.10148603754303569,75.9866622897494,FALSE,6,9.322443331631026
323,tilapia,23.61134464307089,109,11,399.59061336333014,2777.7000758092927,0.10638286584026556,74.5004203575276,TRUE,61,9.410364576494928
324,tilapia,23.650718790481086,98,9,400.4917970952566,2783.7408905140073,0.1061136085383186,74.57129382286595,TRUE,63,9.617975798106901
325,tilapia,24.110748173963117,101,10,399.0820041453222,2788.5124720571316,0.08161769757304888,75.39934671313361,FALSE,11,9.363901405024112
326,tilapia,24.02874998287593,101,10,402.1026044830882,2789.7555681571694,0.09891478399034694,75.25174996917667,FALSE,32,9.409884295196596
327,tilapia,24.12689334994412,96,8,399.06900193003014,2779.5676269250052,0.11957205329321746,75.42840802989942,FALSE,14,9.133444862018099
328,tilapia,22.943739595232103,102,9,399.4737159138156,2787.2523061072066,0.11747375597345776,73.29873127141778,TRUE,64,9.701417481708988
329,tilapia,23.80447394299027,102,10,400.81953106379905,2784.130244508768,0.10895993595625995,74.84805309738249,TRUE,62,9.326592254808244
330,tilapia,23.131245788269872,103,11,401.412956306457,2791.822710745587,0.11129757726463202,73.63624241888577,TRUE,68,9.98830001191725
331,tilapia,23.5409968078026,100,9,400.7513808963846,2785.1053756264364,0.09520480272776156,74.37379425404468,TRUE,70,9.551983864089312
332,tilapia,23.10652185323658,100,11,399.1930814537617,2777.3250791369287,0.1156412758902756,73.59173933582585,TRUE,41,9.498740958823007
333,tilapia,23.685812680520666,99,11,400.2568630387402,2782.094492336418,0.10664469447111377,74.6344628249372,TRUE,56,9.442864659076953
334,tilapia,24.113150210593112,99,11,400.9535100551834,2785.771107629214,0.10210232840204596,75.4036703790676,FALSE,9,9.40384853546112
335,tilapia,23.805920745577406,100,10,400.88415319631633,2773.7430046595973,0.1162662146865575,74.85065734203934,TRUE,60,9.332669046239058
336,tilapia,24.234484263755675,98,9,401.90714839508735,2782.055827463249,0.10181833949872608,75.6220716747602,FALSE,27,9.346615359274194
337,tilapia,24.353589653307225,99,10,399.9703431813248,2781.594478525685,0.08938099296226996,75.83646137595301,FALSE,2,9.286681243620357
338,tilapia,23.48983307868229,96,9,400.6251864766925,2789.9714277894277,0.11111120641884029,74.28169954162813,TRUE,58,9.377638269965953
339,tilapia,23.64305612470652,101,10,400.8206669720687,2781.426695036359,0.09994169314862963,74.55750102447173,TRUE,63,9.607564148851484
340,tilapia,24.466678617176548,100,12,399.2456843595572,2785.2149937502904,0.10871748503558826,76.0400215109178,FALSE,20,9.435995344017297
341,tilapia,23.665157178400893,97,10,398.94571902591656,2779.817381473814,0.09544879485551917,74.5972829211216,TRUE,62,9.372068093284833
342,tilapia,24.345235158363867,95,10,399.7402154298161,2784.2582239968183,0.09282997671836843,75.82142328505496,FALSE,11,9.38072741517382
343,tilapia,23.588798487222356,101,11,398.50453522235284,2788.2330410937943,0.10245437659849925,74.45983727700025,TRUE,46,9.62833026209099
344,tilapia,23.468677074583805,95,8,398.5475679174568,2783.9369604386484,0.09354198260763331,74.24361873425084,TRUE,52,9.60329823295879
345,tilapia,24.35814549492501,98,8,399.8262234659037,2787.61879020779,0.10196233698358041,75.84466189086501,FALSE,11,9.498439551338624
346,tilapia,24.29128957730476,101,10,401.65257010243903,2781.1629755946174,0.09427354024075253,75.72432123914857,FALSE,22,9.353198628483188
347,tilapia,24.066051899582874,95,10,398.6762186164406,2780.19765588029,0.08763421162643625,75.31889341924918,FALSE,1,9.475502343972265
348,tilapia,22.84407293923804,99,10,399.4261307463212,2783.833001890369,0.10487468888974827,73.11933129062848,TRUE,60,9.828502374822833
349,tilapia,23.89343374703946,107,11,399.46473612626767,2782.1143304871603,0.09740520572600116,75.00818074467102,FALSE,4,9.32034042657971
350,tilapia,23.336739299915266,95,10,400.4854475874087,2783.45449999873,0.1048886194861395,74.00613073984748,TRUE,43,9.546666046833995
351,tilapia,24.666775491796436,101,9,400.4569431972298,2777.6541685969296,0.09398241532865122,76.40019588523359,FALSE,9,9.56124426170584
352,tilapia,23.195141687266602,101,10,401.1420736135942,2777.9790718429495,0.09820196258175341,73.75125503707989,TRUE,80,9.557884752812795
353,tilapia,24.40650341450397,102,9,398.8234326491337,2773.8580752993344,0.092349671906358,75.93170614610715,FALSE,7,9.294217514057731
354,tilapia,23.910377812063622,107,11,400.64020397220486,2784.618679903323,0.1122114911862176,75.03868006171453,FALSE,17,9.515267190148606
355,tilapia,24.328435616069815,103,10,399.2763695146346,2793.2632492314788,0.09255703872680711,75.79118410892568,FALSE,37,9.65032044873992
356,tilapia,23.793243349079507,95,10,398.59143910338355,2783.208819017303,0.10603199705193891,74.82783802834311,TRUE,63,9.431107224036811
357,tilapia,24.223014146578713,97,11,400.8902451694168,2775.690858666753,0.09072728479161041,75.60142546384168,FALSE,14,9.311846995466787
358,tilapia,23.684143739221902,101,9,398.30835726719107,2779.2788182690733,0.09277703402054538,74.63145873059943,TRUE,66,9.394807606818977
359,tilapia,24.149285672075802,107,11,399.8896750595836,2776.745446732459,0.09771858623382217,75.46871420973645,FALSE,6,9.36363854645032
360,tilapia,23.69757068486918,98,10,399.9316525394007,2784.3948078956832,0.10909063202881764,74.65562723276452,TRUE,55,9.49916263975333
361,tilapia,24.548864346840162,99,9,400.8035884123028,2782.6525429702688,0.0841948565615527,76.1879558243123,FALSE,9,9.27924540929345
362,tilapia,24.62715576441877,103,10,400.06624117481635,2782.709451054577,0.11303009406597705,76.32888037595379,FALSE,34,9.424298532387706
363,tilapia,24.266212553875622,100,9,399.6056986371697,2790.6323230381286,0.10289028283166705,75.67918259697612,FALSE,6,9.560419326211957
364,tilapia,23.76066572876808,106,9,400.52257297698685,2780.1122236847577,0.09451330183762792,74.76919831178253,TRUE,60,9.478198224866086
365,tilapia,23.794170753267792,98,12,398.93108164131155,2775.1205345518156,0.11089096468052634,74.82950735588203,TRUE,78,9.40479555682768
366,tilapia,23.181904870892968,105,9,399.24849544721553,2786.06931894422,0.08495089306429647,73.72742876760734,TRUE,61,9.783256443654
367,tilapia,24.0540176954626,100,10,399.22740469757844,2787.1646697234128,0.09202309667384093,75.29723185183269,FALSE,16,9.35900041418406
368,tilapia,24.527896179653105,101,10,400.003639739998,2782.3930976132615,0.09503228495092231,76.1502131233756,FALSE,11,9.342989842549116
369,tilapia,23.48089383870803,96,10,398.94070813518715,2782.5304465123236,0.08903653614409798,74.26560890967446,TRUE,59,9.508185255946843
370,tilapia,23.156278642356018,95,9,399.6727383985482,2774.3359686068065,0.1015279009546766,73.68130155624084,TRUE,63,9.472262444354023
371,tilapia,23.670337200163186,99,8,399.5824765719676,2782.931610610443,0.10709269983377755,74.60660696029373,TRUE,44,9.633420825109761
372,tilapia,23.032047965458005,100,10,401.249488111849,2777.6830599592745,0.09906383291235467,73.45768633782441,TRUE,54,9.687263382183422
373,tilapia,24.032029831301084,102,10,400.73171374535116,2778.957972714446,0.12134847924325295,75.25765369634195,FALSE,8,9.594598680802074
374,tilapia,23.526557848182968,102,10,400.77681113664204,2782.5172228065426,0.088198361639768,74.34780412672934,TRUE,67,9.56475962591424
375,tilapia,23.5400250877551,102,10,399.69500216065234,2780.702219331734,0.09451204699459068,74.37204515795918,TRUE,63,9.547409975029112
376,tilapia,24.113890050867756,103,10,399.9478785436875,2784.213898852,0.10333351574918616,75.40500209156195,FALSE,18,9.41851887585919
377,tilapia,24.30223350780889,104,11,398.7332674152342,2784.923121991631,0.09488997953674486,75.744020314056,FALSE,7,9.479227466917923
378,tilapia,23.37466300288975,104,12,399.64941227818537,2780.2054009735034,0.125847318852791,74.07439340520156,TRUE,55,9.340033299238616
379,tilapia,24.498801532546555,99,12,399.7227589940052,2775.215606475363,0.1073859815341719,76.0978427585838,FALSE,25,9.416653584216883
380,tilapia,24.125056796988872,100,10,400.57545853879765,2786.3618385553527,0.10119790745677766,75.42510223457998,FALSE,2,9.432628479122721
381,tilapia,24.097268038669533,102,10,399.5728276666426,2785.4669433844047,0.09141656350386039,75.37508246960516,FALSE,37,9.433174497659047
382,tilapia,23.394728338019288,106,9,399.1796014823473,2788.495125734497,0.09849728156960733,74.11051100843471,TRUE,70,9.76397913556521
383,tilapia,23.850782598140956,102,11,399.5353853178742,2792.237456358262,0.1088217092572455,74.93140867665372,TRUE,51,9.380017242641113
384,tilapia,24.117081673435063,102,11,399.36645587578846,2772.872501396782,0.12130373509633675,75.41074701218312,FALSE,12,9.744350236088847
385,tilapia,23.92471138504678,99,10,401.1815145480052,2784.6258226304576,0.0916872784739011,75.0644804930842,FALSE,8,9.653393419834387
386,tilapia,24.05334740563808,98,11,400.9976065829193,2784.1537413065785,0.0964988038470247,75.29602533014855,FALSE,12,9.280388177035594
387,tilapia,24.031121275433673,97,9,398.25323361224787,2778.940082546465,0.10547605904768279,75.25601829578062,FALSE,8,9.188524891673296
388,tilapia,23.927243525250784,102,12,401.78509935673196,2774.9695131589983,0.09166034474208498,75.06903834545142,FALSE,25,9.589310293323747
389,tilapia,24.527290253891607,101,10,400.84757985327815,2792.202651790558,0.108408917889905,76.14912245700489,FALSE,4,9.476081371459737
390,tilapia,23.19075370087244,97,9,399.7018995287036,2782.1830920700236,0.10523280938964694,73.74335666157039,TRUE,59,9.541776610804245
391,tilapia,23.67982175005035,102,9,399.32499353290575,2788.3745453272363,0.10760166328610958,74.62367915009062,TRUE,74,9.693469739083248
392,tilapia,23.269695151715794,98,9,400.49686186506204,2788.768254414325,0.10911699414583875,73.88545127308842,TRUE,75,9.861689111019874
393,tilapia,24.157453103594825,98,11,400.6536840889728,2785.6362488983114,0.08996214783879057,75.48341558647068,FALSE,11,9.578175904776677
394,tilapia,23.54252968225342,99,10,399.5615592328027,2781.2939973665452,0.09286494350312971,74.37655342805616,TRUE,55,9.351607028900675
395,tilapia,23.31439781136708,98,10,400.08989527685105,2784.056091633725,0.10341768545189274,73.96591606046074,TRUE,76,9.39925336092885
396,tilapia,22.972695223284667,99,11,400.34321537140613,2784.443508281801,0.11239724261457865,73.3508514019124,TRUE,72,9.713892627352529
397,tilapia,24.083535703199253,99,11,400.7055306426942,2775.314316738323,0.11320982111837495,75.35036426575866,FALSE,18,9.507434198492406
398,tilapia,23.586926498078654,102,9,398.82651355165575,2790.7076618507967,0.1044160360836581,74.45646769654158,TRUE,55,9.392266136561323
399,tilapia,24.23291227538686,105,9,399.6961093971173,2779.504346603923,0.09768405784111481,75.61924209569635,FALSE,0,9.364979138427959
400,tilapia,23.35120421412678,100,9,401.9129411215185,2789.604557937209,0.0791681945623708,74.0321675854282,TRUE,54,9.792436747669173
401,tilapia,23.901123860492042,99,9,399.5541189815,2788.7129756556524,0.10946297862478582,75.02202294888568,FALSE,11,9.489438447252216
402,tilapia,23.65800177194788,95,10,401.41527176427945,2783.5403910115856,0.10061919344059689,74.58440318950619,TRUE,41,9.696762895514027
403,tilapia,24.237939015375535,104,11,399.79845062124866,2777.1346780614667,0.12080680217634182,75.62829022767596,FALSE,0,9.361490350001839
404,tilapia,23.5291954113925,101,10,400.4584243837812,2777.358534231858,0.10662725502966468,74.3525517405065,TRUE,79,9.613446480402613
405,tilapia,24.017777658816836,100,11,399.19220866235594,2772.6464724019356,0.10486704121944089,75.2319997858703,FALSE,23,9.314016155009663
406,tilapia,24.002202621613154,100,12,401.38065451305357,2786.625335805155,0.11395943432839288,75.20396471890368,FALSE,7,9.647795991105568
407,tilapia,23.070101886634728,106,11,399.8505014858717,2781.9841980829387,0.10558719418458577,73.52618339594251,TRUE,65,9.539422228669991
408,tilapia,24.161774129013995,103,11,400.02678644153053,2787.152026314457,0.09574189746373522,75.4911934322252,FALSE,1,9.293183531163107
409,tilapia,23.93946992316805,98,10,398.55406624012136,2788.49901593228,0.10322436923715969,75.0910458617025,FALSE,6,9.471132278506285
410,tilapia,23.71652371317218,103,9,399.7033550749379,2788.6793316189237,0.1128720480150232,74.68974268370992,TRUE,40,9.661323424505506
411,tilapia,24.090654361036314,96,10,400.6983876508557,2783.621161471674,0.12153038430549501,75.36317784986537,FALSE,20,9.325894726207016
